0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1522,3222,958,3773,3144,2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807
3222,958,3773,3144,2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394
958,3773,3144,2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27
3773,3144,2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073
3144,2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917
2475,1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402
1662,2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290
2469,2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871
2815,966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041
966,2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459
2678,2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210
2527,1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186
1127,168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373
168,2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571
2872,3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999
3734,113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465
113,2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977
2581,877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158
877,2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744
2779,2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180
2730,3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797
3522,124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846
124,2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869
2094,3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701
3430,3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368
3405,2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339
2263,1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507
1498,3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515
3528,531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559
531,3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596
3470,646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084
646,294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629
294,2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727
2024,3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194
3312,2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564
2179,3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306
3936,544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628
544,1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470
1624,1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654
1297,3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282
3013,1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949
1807,2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269
2394,27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839
27,2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739
2073,1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065
1917,3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021
3402,3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763
3290,3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314
3871,4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875
4041,2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401
2459,2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607
2210,3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463
3186,373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209
373,3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210
3571,999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705
999,465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444
465,1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691
1977,2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550
2158,744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860
744,2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223
2180,1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035
1797,1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158
1846,869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554
869,701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189
701,3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678
3368,3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538
3339,2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148
2507,2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547
2515,3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33
3559,3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165
3596,1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594
1084,629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803
629,1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793
1727,3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984
3194,564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062
564,306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874
306,3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574
3628,470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347
470,1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143
1654,2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745
2282,3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124
3949,2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850
2269,2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362
2839,3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018
3739,2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682
2065,4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924
4021,3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998
3763,3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241
3314,875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690
875,3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782
3401,1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315
1607,3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229
3463,2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915
2209,3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164
3210,2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625
2705,2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571
2444,1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824
1691,3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65
3550,860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351
860,3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267
3223,4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633
4035,3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633,1185
3158,554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633,1185,1606
554,189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633,1185,1606,272
189,678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633,1185,1606,272,2598
678,3538,2148,1547,33,1165,594,803,3793,1984,4062,3874,574,3347,1143,745,1124,3850,2362,2018,3682,3924,998,2241,2690,782,315,3229,3915,2164,1625,571,824,65,1351,3267,3633,1185,1606,272,2598,2161
